"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TMK_MN004","4271","20110118","4.2","10","1"
"TMK_MN004","4271","20110119","1.7","10","4"
"TMK_MN004","4271","20110120","0.1","10","4"
"TMK_MN004","4271","20110121","-0.7","10","4"
"TMK_MN004","4271","20110122","-0.1","10","4"
"TMK_MN004","4271","20110123","0","10","4"
"TMK_MN004","4271","20110124","1.7","10","4"
"TMK_MN004","4271","20110125","2.5","10","4"
"TMK_MN004","4271","20110126","-0.3","10","4"
"TMK_MN004","4271","20110127","-1.6","10","4"
"TMK_MN004","4271","20110128","-3.1","10","4"
"TMK_MN004","4271","20110129","-2.5","10","4"
"TMK_MN004","4271","20110130","-0.8","10","4"
"TMK_MN004","4271","20110131","-2.1","10","4"
"TMK_MN004","4271","20110201","-1.6","10","4"
"TMK_MN004","4271","20110202","1.7","10","4"
"TMK_MN004","4271","20110203","4","10","4"
"TMK_MN004","4271","20110204","6.1","10","4"
"TMK_MN004","4271","20110205","8.1","10","4"
"TMK_MN004","4271","20110206","6.2","10","4"
"TMK_MN004","4271","20110207","8.1","10","4"
"TMK_MN004","4271","20110208","4.5","10","4"
"TMK_MN004","4271","20110209","3","10","4"
"TMK_MN004","4271","20110210","4","10","4"
"TMK_MN004","4271","20110211","3","10","4"
"TMK_MN004","4271","20110212","-1.2","10","4"
"TMK_MN004","4271","20110213","-0.2","10","4"
"TMK_MN004","4271","20110214","-1.1","10","4"
"TMK_MN004","4271","20110215","-2.2","10","4"
"TMK_MN004","4271","20110216","-1.6","10","4"
"TMK_MN004","4271","20110217","-1.5","10","4"
"TMK_MN004","4271","20110218","-1.2","10","4"
"TMK_MN004","4271","20110219","-1.7","10","4"
"TMK_MN004","4271","20110220","-3","10","4"
"TMK_MN004","4271","20110221","-4.1","10","4"
"TMK_MN004","4271","20110222","-6.4","10","4"
"TMK_MN004","4271","20110223","-6.2","10","4"
"TMK_MN004","4271","20110224","-3.4","10","4"
"TMK_MN004","4271","20110225","-1.8","10","4"
"TMK_MN004","4271","20110226","0.2","10","4"
"TMK_MN004","4271","20110227","-1.2","10","4"
"TMK_MN004","4271","20110228","-0.3","10","4"
"TMK_MN004","4271","20110301","-1.2","10","6"
"TMK_MN004","4271","20110302","-1.3","10","6"
"TMK_MN004","4271","20110303","-2.3","10","6"
"TMK_MN004","4271","20110304","-1.7","10","6"
"TMK_MN004","4271","20110305","1.4","10","6"
"TMK_MN004","4271","20110306","0.2","10","6"
"TMK_MN004","4271","20110307","0.5","10","6"
"TMK_MN004","4271","20110308","3.1","10","6"
"TMK_MN004","4271","20110309","4.4","10","6"
"TMK_MN004","4271","20110310","5.4","10","6"
"TMK_MN004","4271","20110311","5.1","10","6"
"TMK_MN004","4271","20110312","6.2","10","6"
"TMK_MN004","4271","20110313","7.8","10","6"
"TMK_MN004","4271","20110314","5.1","10","6"
"TMK_MN004","4271","20110315","2.7","10","6"
"TMK_MN004","4271","20110316","2","10","6"
"TMK_MN004","4271","20110317","2.2","10","6"
"TMK_MN004","4271","20110318","2","10","6"
"TMK_MN004","4271","20110319","2.2","10","6"
"TMK_MN004","4271","20110320","2.9","10","6"
"TMK_MN004","4271","20110321","6.9","10","6"
"TMK_MN004","4271","20110322","8.2","10","6"
"TMK_MN004","4271","20110323","4.9","10","6"
"TMK_MN004","4271","20110324","6.5","10","6"
"TMK_MN004","4271","20110325","5.7","10","6"
"TMK_MN004","4271","20110326","2.8","10","6"
"TMK_MN004","4271","20110327","2.7","10","6"
"TMK_MN004","4271","20110328","3.6","10","6"
"TMK_MN004","4271","20110329","5.1","10","6"
"TMK_MN004","4271","20110330","5.9","10","6"
"TMK_MN004","4271","20110331","9.8","10","6"
"TMK_MN004","4271","20110401","11.2","10","4"
"TMK_MN004","4271","20110402","15.3","10","4"
"TMK_MN004","4271","20110403","10.5","10","1"
"TMK_MN004","4271","20110404","7.8","10","4"
"TMK_MN004","4271","20110405","9","10","4"
"TMK_MN004","4271","20110406","11.8","10","4"
"TMK_MN004","4271","20110407","9.9","10","4"
"TMK_MN004","4271","20110408","7.7","10","4"
"TMK_MN004","4271","20110409","7","10","4"
"TMK_MN004","4271","20110410","8.6","10","4"
"TMK_MN004","4271","20110411","10.4","10","4"
"TMK_MN004","4271","20110412","7.5","10","4"
"TMK_MN004","4271","20110413","5.6","10","4"
"TMK_MN004","4271","20110414","6.3","10","4"
"TMK_MN004","4271","20110415","7.3","10","4"
"TMK_MN004","4271","20110416","10.2","10","4"
"TMK_MN004","4271","20110417","8.8","10","4"
"TMK_MN004","4271","20110418","9.3","10","4"
"TMK_MN004","4271","20110419","13.9","10","4"
"TMK_MN004","4271","20110420","14","10","1"
"TMK_MN004","4271","20110421","12.6","10","4"
"TMK_MN004","4271","20110422","14.3","10","1"
"TMK_MN004","4271","20110423","14.6","10","4"
"TMK_MN004","4271","20110424","10.2","10","4"
"TMK_MN004","4271","20110425","8.6","10","4"
"TMK_MN004","4271","20110426","8.4","10","4"
"TMK_MN004","4271","20110427","8.7","10","4"
"TMK_MN004","4271","20110428","12.5","10","4"
"TMK_MN004","4271","20110429","11.3","10","4"
"TMK_MN004","4271","20110430","9.2","10","4"
"TMK_MN004","4271","20110501","7.1","10","4"
"TMK_MN004","4271","20110502","6.2","10","4"
"TMK_MN004","4271","20110503","6.6","10","4"
"TMK_MN004","4271","20110504","6.7","10","4"
"TMK_MN004","4271","20110505","8.8","10","4"
"TMK_MN004","4271","20110506","12.6","10","4"
"TMK_MN004","4271","20110507","14.9","10","4"
"TMK_MN004","4271","20110508","13.8","10","4"
"TMK_MN004","4271","20110509","17.4","10","4"
"TMK_MN004","4271","20110510","18","10","4"
"TMK_MN004","4271","20110511","15.1","10","4"
"TMK_MN004","4271","20110512","12.4","10","4"
"TMK_MN004","4271","20110513","12.2","10","4"
"TMK_MN004","4271","20110514","12.2","10","4"
"TMK_MN004","4271","20110515","10.6","10","4"
"TMK_MN004","4271","20110516","10.8","10","4"
"TMK_MN004","4271","20110517","12.9","10","4"
"TMK_MN004","4271","20110518","15.7","10","4"
"TMK_MN004","4271","20110519","13.4","10","4"
"TMK_MN004","4271","20110520","12.9","10","4"
"TMK_MN004","4271","20110521","14","10","4"
"TMK_MN004","4271","20110522","16.7","10","4"
"TMK_MN004","4271","20110523","15.7","10","4"
"TMK_MN004","4271","20110524","13.6","10","4"
"TMK_MN004","4271","20110525","12.3","10","4"
"TMK_MN004","4271","20110526","16.2","10","4"
"TMK_MN004","4271","20110527","13.4","10","4"
"TMK_MN004","4271","20110528","13.1","10","4"
"TMK_MN004","4271","20110529","14.4","10","4"
"TMK_MN004","4271","20110530","18.1","10","4"
"TMK_MN004","4271","20110531","17","10","4"
"TMK_MN004","4271","20110601","13.5","10","4"
"TMK_MN004","4271","20110602","15.2","10","4"
"TMK_MN004","4271","20110603","16.4","10","4"
"TMK_MN004","4271","20110604","16.9","10","4"
"TMK_MN004","4271","20110605","20.7","10","1"
"TMK_MN004","4271","20110606","22.3","10","4"
"TMK_MN004","4271","20110607","17.7","10","4"
"TMK_MN004","4271","20110608","18.4","10","4"
"TMK_MN004","4271","20110609","15.7","10","4"
"TMK_MN004","4271","20110610","15.3","10","4"
"TMK_MN004","4271","20110611","15.7","10","4"
"TMK_MN004","4271","20110612","14.9","10","4"
"TMK_MN004","4271","20110613","18.5","10","4"
"TMK_MN004","4271","20110614","17.5","10","4"
"TMK_MN004","4271","20110615","16.2","10","4"
"TMK_MN004","4271","20110616","18.2","10","4"
"TMK_MN004","4271","20110617","15.7","10","4"
"TMK_MN004","4271","20110618","15.7","10","4"
"TMK_MN004","4271","20110619","13.4","10","4"
"TMK_MN004","4271","20110620","15.3","10","4"
"TMK_MN004","4271","20110621","15.3","10","4"
"TMK_MN004","4271","20110622","17.3","10","4"
"TMK_MN004","4271","20110623","15.2","10","4"
"TMK_MN004","4271","20110624","14.3","10","4"
"TMK_MN004","4271","20110625","15","10","4"
"TMK_MN004","4271","20110626","15.4","10","4"
"TMK_MN004","4271","20110627","18.5","10","4"
"TMK_MN004","4271","20110628","20.1","10","4"
"TMK_MN004","4271","20110629","21.7","10","4"
"TMK_MN004","4271","20110630","15.7","10","4"
"TMK_MN004","4271","20110701","15.5","10","4"
"TMK_MN004","4271","20110702","15","10","4"
"TMK_MN004","4271","20110703","17.1","10","4"
"TMK_MN004","4271","20110704","16.5","10","4"
"TMK_MN004","4271","20110705","17.4","10","4"
"TMK_MN004","4271","20110706","19.9","10","4"
"TMK_MN004","4271","20110707","18.6","10","4"
"TMK_MN004","4271","20110708","18.6","10","4"
"TMK_MN004","4271","20110709","21","10","4"
"TMK_MN004","4271","20110710","18.9","10","4"
"TMK_MN004","4271","20110711","18.4","10","4"
"TMK_MN004","4271","20110712","18.5","10","4"
"TMK_MN004","4271","20110713","18.5","10","4"
"TMK_MN004","4271","20110714","17.2","10","4"
"TMK_MN004","4271","20110715","15.7","10","4"
"TMK_MN004","4271","20110716","18.4","10","4"
"TMK_MN004","4271","20110717","18.4","10","4"
"TMK_MN004","4271","20110718","17.7","10","4"
"TMK_MN004","4271","20110719","17.8","10","4"
"TMK_MN004","4271","20110720","17.7","10","4"
"TMK_MN004","4271","20110721","16.9","10","4"
"TMK_MN004","4271","20110722","15.2","10","4"
"TMK_MN004","4271","20110723","13.9","10","4"
"TMK_MN004","4271","20110724","12.8","10","4"
"TMK_MN004","4271","20110725","14.5","10","4"
"TMK_MN004","4271","20110726","16.2","10","4"
"TMK_MN004","4271","20110727","16.8","10","4"
"TMK_MN004","4271","20110728","17.8","10","4"
"TMK_MN004","4271","20110729","15.9","10","4"
"TMK_MN004","4271","20110730","17.6","10","4"
"TMK_MN004","4271","20110731","18.3","10","4"
"TMK_MN004","4271","20110801","17.5","10","4"
"TMK_MN004","4271","20110802","19.5","10","4"
"TMK_MN004","4271","20110803","19.9","10","4"
"TMK_MN004","4271","20110804","20.8","10","4"
"TMK_MN004","4271","20110805","19","10","4"
"TMK_MN004","4271","20110806","18.7","10","4"
"TMK_MN004","4271","20110807","18.4","10","4"
"TMK_MN004","4271","20110808","15.6","10","1"
"TMK_MN004","4271","20110809","15.4","10","4"
"TMK_MN004","4271","20110810","14.6","10","4"
"TMK_MN004","4271","20110811","15.4","10","4"
"TMK_MN004","4271","20110812","16.6","10","4"
"TMK_MN004","4271","20110813","17.1","10","4"
"TMK_MN004","4271","20110814","18.1","10","4"
"TMK_MN004","4271","20110815","17.7","10","4"
"TMK_MN004","4271","20110816","16.8","10","4"
"TMK_MN004","4271","20110817","18.6","10","4"
"TMK_MN004","4271","20110818","16.9","10","4"
"TMK_MN004","4271","20110819","16.6","10","4"
"TMK_MN004","4271","20110820","17.4","10","4"
"TMK_MN004","4271","20110821","21","10","4"
"TMK_MN004","4271","20110822","18.5","10","4"
"TMK_MN004","4271","20110823","18","10","4"
"TMK_MN004","4271","20110824","19.8","10","4"
"TMK_MN004","4271","20110825","18.9","10","4"
"TMK_MN004","4271","20110826","23","10","4"
"TMK_MN004","4271","20110827","17.1","10","4"
"TMK_MN004","4271","20110828","15.2","10","4"
"TMK_MN004","4271","20110829","13.4","10","4"
"TMK_MN004","4271","20110830","13.5","10","4"
"TMK_MN004","4271","20110831","13.1","10","4"
"TMK_MN004","4271","20110901","14.8","10","4"
"TMK_MN004","4271","20110902","14.4","10","4"
"TMK_MN004","4271","20110903","19.3","10","4"
"TMK_MN004","4271","20110904","21.6","10","4"
"TMK_MN004","4271","20110905","17.7","10","4"
"TMK_MN004","4271","20110906","15.9","10","4"
"TMK_MN004","4271","20110907","14.3","10","4"
"TMK_MN004","4271","20110908","13.8","10","4"
"TMK_MN004","4271","20110909","14.3","10","4"
"TMK_MN004","4271","20110910","17.7","10","4"
"TMK_MN004","4271","20110911","19.5","10","4"
"TMK_MN004","4271","20110912","17.7","10","4"
"TMK_MN004","4271","20110913","16.7","10","4"
"TMK_MN004","4271","20110914","14","10","4"
"TMK_MN004","4271","20110915","14","10","4"
"TMK_MN004","4271","20110916","13.2","10","4"
"TMK_MN004","4271","20110917","13.7","10","4"
"TMK_MN004","4271","20110918","14.6","10","4"
"TMK_MN004","4271","20110919","13.4","10","4"
"TMK_MN004","4271","20110920","15","10","4"
"TMK_MN004","4271","20110921","16","10","4"
"TMK_MN004","4271","20110922","14.6","10","4"
"TMK_MN004","4271","20110923","12.9","10","4"
"TMK_MN004","4271","20110924","13.7","10","4"
"TMK_MN004","4271","20110925","16","10","4"
"TMK_MN004","4271","20110926","17.8","10","4"
"TMK_MN004","4271","20110927","14","10","4"
"TMK_MN004","4271","20110928","14.3","10","4"
"TMK_MN004","4271","20110929","16.2","10","4"
"TMK_MN004","4271","20110930","17.5","10","4"
"TMK_MN004","4271","20111001","17.1","10","4"
"TMK_MN004","4271","20111002","16.9","10","4"
"TMK_MN004","4271","20111003","18.1","10","4"
"TMK_MN004","4271","20111004","16.8","10","4"
"TMK_MN004","4271","20111005","15.3","10","4"
"TMK_MN004","4271","20111006","14.4","10","4"
"TMK_MN004","4271","20111007","10.1","10","4"
"TMK_MN004","4271","20111008","10.9","10","4"
"TMK_MN004","4271","20111009","10.3","10","4"
"TMK_MN004","4271","20111010","12.9","10","4"
"TMK_MN004","4271","20111011","12.2","10","4"
"TMK_MN004","4271","20111012","12","10","4"
"TMK_MN004","4271","20111013","10.6","10","4"
"TMK_MN004","4271","20111014","7.8","10","4"
"TMK_MN004","4271","20111015","7.2","10","4"
"TMK_MN004","4271","20111016","8.6","10","4"
"TMK_MN004","4271","20111017","8.5","10","4"
"TMK_MN004","4271","20111018","8.4","10","4"
"TMK_MN004","4271","20111019","9","10","4"
"TMK_MN004","4271","20111020","7.5","10","4"
"TMK_MN004","4271","20111021","7.4","10","4"
"TMK_MN004","4271","20111022","7.1","10","4"
"TMK_MN004","4271","20111023","6.3","10","4"
"TMK_MN004","4271","20111024","6.3","10","4"
"TMK_MN004","4271","20111025","8.7","10","4"
"TMK_MN004","4271","20111026","10","10","4"
"TMK_MN004","4271","20111027","8.4","10","4"
"TMK_MN004","4271","20111028","11.3","10","4"
"TMK_MN004","4271","20111029","11","10","4"
"TMK_MN004","4271","20111030","13.5","10","4"
"TMK_MN004","4271","20111031","13","10","4"
"TMK_MN004","4271","20111101","11.7","10","4"
"TMK_MN004","4271","20111102","8","10","4"
"TMK_MN004","4271","20111103","9.3","10","4"
"TMK_MN004","4271","20111104","8.1","10","4"
"TMK_MN004","4271","20111105","8.8","10","4"
"TMK_MN004","4271","20111106","7","10","4"
"TMK_MN004","4271","20111107","8.8","10","4"
"TMK_MN004","4271","20111108","8.4","10","4"
"TMK_MN004","4271","20111109","6.2","10","4"
"TMK_MN004","4271","20111110","4.8","10","4"
"TMK_MN004","4271","20111111","1.8","10","4"
"TMK_MN004","4271","20111112","2.2","10","4"
"TMK_MN004","4271","20111113","2.2","10","4"
"TMK_MN004","4271","20111114","3.7","10","4"
"TMK_MN004","4271","20111115","4","10","4"
"TMK_MN004","4271","20111116","4.2","10","4"
"TMK_MN004","4271","20111117","0.5","10","4"
"TMK_MN004","4271","20111118","3.2","10","4"
"TMK_MN004","4271","20111119","6.1","10","4"
"TMK_MN004","4271","20111120","3.5","10","4"
"TMK_MN004","4271","20111121","3.1","10","4"
"TMK_MN004","4271","20111122","2.1","10","4"
"TMK_MN004","4271","20111123","2.3","10","4"
"TMK_MN004","4271","20111124","7","10","4"
"TMK_MN004","4271","20111125","7.4","10","4"
"TMK_MN004","4271","20111126","7.5","10","4"
"TMK_MN004","4271","20111127","9.5","10","4"
"TMK_MN004","4271","20111128","6.9","10","4"
"TMK_MN004","4271","20111129","3.9","10","4"
"TMK_MN004","4271","20111130","7","10","4"
"TMK_MN004","4271","20111201","5.9","10","4"
"TMK_MN004","4271","20111202","6.5","10","4"
"TMK_MN004","4271","20111203","5.1","10","4"
"TMK_MN004","4271","20111204","5.2","10","4"
"TMK_MN004","4271","20111205","3","10","4"
"TMK_MN004","4271","20111206","2.4","10","4"
"TMK_MN004","4271","20111207","2.7","10","4"
"TMK_MN004","4271","20111208","4.9","10","4"
"TMK_MN004","4271","20111209","5.4","10","4"
"TMK_MN004","4271","20111210","1.9","10","4"
"TMK_MN004","4271","20111211","3","10","4"
"TMK_MN004","4271","20111212","3.6","10","4"
"TMK_MN004","4271","20111213","4.9","10","4"
"TMK_MN004","4271","20111214","5","10","4"
"TMK_MN004","4271","20111215","4.9","10","4"
"TMK_MN004","4271","20111216","3.4","10","4"
"TMK_MN004","4271","20111217","4.8","10","4"
"TMK_MN004","4271","20111218","3.7","10","4"
"TMK_MN004","4271","20111219","2.6","10","4"
"TMK_MN004","4271","20111220","1.1","10","4"
"TMK_MN004","4271","20111221","3.5","10","4"
"TMK_MN004","4271","20111222","3.4","10","4"
"TMK_MN004","4271","20111223","8.1","10","4"
"TMK_MN004","4271","20111224","5.8","10","4"
"TMK_MN004","4271","20111225","6.9","10","4"
"TMK_MN004","4271","20111226","10.4","10","4"
"TMK_MN004","4271","20111227","8.8","10","4"
"TMK_MN004","4271","20111228","7.3","10","4"
"TMK_MN004","4271","20111229","5.4","10","4"
"TMK_MN004","4271","20111230","4.3","10","4"
"TMK_MN004","4271","20111231","2.1","10","4"
"TMK_MN004","4271","20120101","7.3","10","4"
"TMK_MN004","4271","20120102","8.1","10","4"
"TMK_MN004","4271","20120103","5","10","4"
"TMK_MN004","4271","20120104","5.2","10","4"
"TMK_MN004","4271","20120105","5","10","4"
"TMK_MN004","4271","20120106","3.4","10","4"
"TMK_MN004","4271","20120107","5","10","4"
"TMK_MN004","4271","20120108","5","10","4"
"TMK_MN004","4271","20120109","3.8","10","4"
"TMK_MN004","4271","20120110","5.4","10","4"
"TMK_MN004","4271","20120111","6.7","10","4"
"TMK_MN004","4271","20120112","7.3","10","4"
"TMK_MN004","4271","20120113","4.5","10","4"
"TMK_MN004","4271","20120114","3.6","10","4"
"TMK_MN004","4271","20120115","2.4","10","4"
"TMK_MN004","4271","20120116","3.8","10","4"
"TMK_MN004","4271","20120117","3.8","10","4"
"TMK_MN004","4271","20120118","2.2","10","4"
"TMK_MN004","4271","20120119","4.7","10","4"
"TMK_MN004","4271","20120120","3","10","4"
"TMK_MN004","4271","20120121","2.9","10","4"
"TMK_MN004","4271","20120122","3.6","10","4"
"TMK_MN004","4271","20120123","1.3","10","4"
"TMK_MN004","4271","20120124","-0.9","10","4"
"TMK_MN004","4271","20120125","-0.5","10","4"
"TMK_MN004","4271","20120126","-1.1","10","4"
"TMK_MN004","4271","20120127","-1.8","10","4"
"TMK_MN004","4271","20120128","-3.6","10","4"
"TMK_MN004","4271","20120129","-4","10","4"
"TMK_MN004","4271","20120130","-4.3","10","4"
"TMK_MN004","4271","20120131","-4.9","10","4"
"TMK_MN004","4271","20120201","-4.6","10","4"
"TMK_MN004","4271","20120202","-6.4","10","4"
"TMK_MN004","4271","20120203","-6.1","10","4"
"TMK_MN004","4271","20120204","-7.8","10","4"
"TMK_MN004","4271","20120205","-10.7","10","4"
"TMK_MN004","4271","20120206","-12.6","10","1"
"TMK_MN004","4271","20120207","-4.5","10","4"
"TMK_MN004","4271","20120208","-1.5","10","4"
"TMK_MN004","4271","20120209","-1.9","10","4"
"TMK_MN004","4271","20120210","-3.8","10","4"
"TMK_MN004","4271","20120211","-3","10","4"
"TMK_MN004","4271","20120212","-2.6","10","4"
"TMK_MN004","4271","20120213","-2","10","4"
"TMK_MN004","4271","20120214","-0.3","10","4"
"TMK_MN004","4271","20120215","1.8","10","4"
"TMK_MN004","4271","20120216","1.7","10","4"
"TMK_MN004","4271","20120217","2.8","10","4"
"TMK_MN004","4271","20120218","4.4","10","4"
"TMK_MN004","4271","20120219","2.9","10","4"
"TMK_MN004","4271","20120220","2.1","10","4"
"TMK_MN004","4271","20120221","3.5","10","4"
"TMK_MN004","4271","20120222","6.3","10","4"
"TMK_MN004","4271","20120223","6.4","10","4"
"TMK_MN004","4271","20120224","7","10","4"
"TMK_MN004","4271","20120225","4.2","10","4"
"TMK_MN004","4271","20120226","2.2","10","4"
"TMK_MN004","4271","20120227","2","10","4"
"TMK_MN004","4271","20120228","7.3","10","4"
"TMK_MN004","4271","20120229","5.9","10","4"
"TMK_MN004","4271","20120301","6.9","10","4"
"TMK_MN004","4271","20120302","3.6","10","4"
"TMK_MN004","4271","20120303","3.7","10","4"
"TMK_MN004","4271","20120304","3.4","10","4"
"TMK_MN004","4271","20120305","2.2","10","4"
"TMK_MN004","4271","20120306","0.8","10","4"
"TMK_MN004","4271","20120307","2.5","10","4"
"TMK_MN004","4271","20120308","3.3","10","4"
"TMK_MN004","4271","20120309","5.8","10","4"
"TMK_MN004","4271","20120310","7.2","10","4"
"TMK_MN004","4271","20120311","4.7","10","4"
"TMK_MN004","4271","20120312","4.9","10","4"
"TMK_MN004","4271","20120313","5.4","10","4"
"TMK_MN004","4271","20120314","5.2","10","4"
"TMK_MN004","4271","20120315","5.2","10","4"
"TMK_MN004","4271","20120316","7.6","10","4"
"TMK_MN004","4271","20120317","6.9","10","4"
"TMK_MN004","4271","20120318","8.6","10","4"
"TMK_MN004","4271","20120319","5.4","10","4"
"TMK_MN004","4271","20120320","7.7","10","4"
"TMK_MN004","4271","20120321","7.9","10","4"
"TMK_MN004","4271","20120322","7.3","10","4"
"TMK_MN004","4271","20120323","7","10","4"
"TMK_MN004","4271","20120324","4.5","10","4"
"TMK_MN004","4271","20120325","5.2","10","4"
"TMK_MN004","4271","20120326","5.7","10","4"
"TMK_MN004","4271","20120327","8.3","10","4"
"TMK_MN004","4271","20120328","8.5","10","4"
"TMK_MN004","4271","20120329","6.6","10","4"
"TMK_MN004","4271","20120330","6.7","10","4"
"TMK_MN004","4271","20120331","5.3","10","4"
"TMK_MN004","4271","20120401","5.3","10","4"
"TMK_MN004","4271","20120402","4.8","10","4"
"TMK_MN004","4271","20120403","2.9","10","4"
"TMK_MN004","4271","20120404","3.2","10","4"
"TMK_MN004","4271","20120405","3.6","10","4"
"TMK_MN004","4271","20120406","4.1","10","4"
"TMK_MN004","4271","20120407","2.5","10","4"
"TMK_MN004","4271","20120408","3.6","10","4"
"TMK_MN004","4271","20120409","5.9","10","4"
"TMK_MN004","4271","20120410","10.2","10","4"
"TMK_MN004","4271","20120411","8.4","10","4"
"TMK_MN004","4271","20120412","7.5","10","4"
"TMK_MN004","4271","20120413","6.5","10","4"
"TMK_MN004","4271","20120414","6.3","10","4"
"TMK_MN004","4271","20120415","7","10","4"
"TMK_MN004","4271","20120416","6","10","4"
"TMK_MN004","4271","20120417","5.9","10","4"
"TMK_MN004","4271","20120418","8.6","10","4"
"TMK_MN004","4271","20120419","11.5","10","4"
"TMK_MN004","4271","20120420","9.5","10","4"
"TMK_MN004","4271","20120421","10.9","10","4"
"TMK_MN004","4271","20120422","7.5","10","4"
"TMK_MN004","4271","20120423","8.1","10","4"
"TMK_MN004","4271","20120424","11.2","10","4"
"TMK_MN004","4271","20120425","10.4","10","4"
"TMK_MN004","4271","20120426","13.3","10","4"
"TMK_MN004","4271","20120427","14.4","10","4"
"TMK_MN004","4271","20120428","10.3","10","4"
"TMK_MN004","4271","20120429","11.1","10","4"
"TMK_MN004","4271","20120430","8.3","10","4"
"TMK_MN004","4271","20120501","11.9","10","1"
"TMK_MN004","4271","20120502","9.3","10","4"
"TMK_MN004","4271","20120503","9.2","10","4"
"TMK_MN004","4271","20120504","12.6","10","4"
"TMK_MN004","4271","20120505","8.3","10","4"
"TMK_MN004","4271","20120506","7.9","10","4"
"TMK_MN004","4271","20120507","7.8","10","4"
"TMK_MN004","4271","20120508","13.4","10","4"
"TMK_MN004","4271","20120509","16.4","10","4"
"TMK_MN004","4271","20120510","18.2","10","4"
"TMK_MN004","4271","20120511","16.9","10","4"
"TMK_MN004","4271","20120512","9.3","10","4"
"TMK_MN004","4271","20120513","9.3","10","4"
"TMK_MN004","4271","20120514","12.2","10","4"
"TMK_MN004","4271","20120515","12.1","10","4"
"TMK_MN004","4271","20120516","8.5","10","4"
"TMK_MN004","4271","20120517","8.8","10","4"
"TMK_MN004","4271","20120518","12.2","10","4"
"TMK_MN004","4271","20120519","13.1","10","4"
"TMK_MN004","4271","20120520","18.1","10","4"
"TMK_MN004","4271","20120521","17.7","10","1"
"TMK_MN004","4271","20120522","14.9","10","4"
"TMK_MN004","4271","20120523","15","10","4"
"TMK_MN004","4271","20120524","13.2","10","4"
"TMK_MN004","4271","20120525","13.6","10","4"
"TMK_MN004","4271","20120526","13.8","10","4"
"TMK_MN004","4271","20120527","14.6","10","4"
"TMK_MN004","4271","20120528","16.2","10","4"
"TMK_MN004","4271","20120529","12.3","10","4"
"TMK_MN004","4271","20120530","11.8","10","4"
"TMK_MN004","4271","20120531","11.9","10","4"
"TMK_MN004","4271","20120601","11.6","10","4"
"TMK_MN004","4271","20120602","10.9","10","4"
"TMK_MN004","4271","20120603","11","10","4"
"TMK_MN004","4271","20120604","11.7","10","4"
"TMK_MN004","4271","20120605","12","10","4"
"TMK_MN004","4271","20120606","11.9","10","4"
"TMK_MN004","4271","20120607","14.6","10","4"
"TMK_MN004","4271","20120608","16.2","10","1"
"TMK_MN004","4271","20120609","15.3","10","4"
"TMK_MN004","4271","20120610","14.9","10","4"
"TMK_MN004","4271","20120611","13.9","10","4"
"TMK_MN004","4271","20120612","14.2","10","4"
"TMK_MN004","4271","20120613","14.3","10","4"
"TMK_MN004","4271","20120614","12.8","10","4"
"TMK_MN004","4271","20120615","16.8","10","4"
"TMK_MN004","4271","20120616","16.9","10","4"
"TMK_MN004","4271","20120617","16.3","10","4"
"TMK_MN004","4271","20120618","18.4","10","4"
"TMK_MN004","4271","20120619","15.1","10","4"
"TMK_MN004","4271","20120620","16.9","10","4"
"TMK_MN004","4271","20120621","16.7","10","4"
"TMK_MN004","4271","20120622","16.1","10","4"
"TMK_MN004","4271","20120623","16.2","10","4"
"TMK_MN004","4271","20120624","13.6","10","4"
"TMK_MN004","4271","20120625","13.8","10","4"
"TMK_MN004","4271","20120626","13.9","10","4"
"TMK_MN004","4271","20120627","13.7","10","4"
"TMK_MN004","4271","20120628","16.2","10","4"
"TMK_MN004","4271","20120629","20.5","10","4"
"TMK_MN004","4271","20120630","20.3","10","4"
"TMK_MN004","4271","20120701","18.8","10","4"
"TMK_MN004","4271","20120702","15.9","10","4"
"TMK_MN004","4271","20120703","17","10","4"
"TMK_MN004","4271","20120704","17.5","10","4"
"TMK_MN004","4271","20120705","17.9","10","4"
"TMK_MN004","4271","20120706","16.8","10","4"
"TMK_MN004","4271","20120707","16.4","10","4"
"TMK_MN004","4271","20120708","20.1","10","1"
"TMK_MN004","4271","20120709","17.6","10","4"
"TMK_MN004","4271","20120710","16.5","10","4"
"TMK_MN004","4271","20120711","16.9","10","4"
"TMK_MN004","4271","20120712","14.9","10","4"
"TMK_MN004","4271","20120713","14.8","10","4"
"TMK_MN004","4271","20120714","15.8","10","4"
"TMK_MN004","4271","20120715","15.1","10","4"
"TMK_MN004","4271","20120716","15.2","10","4"
"TMK_MN004","4271","20120717","15.7","10","4"
"TMK_MN004","4271","20120718","16","10","4"
"TMK_MN004","4271","20120719","15.4","10","4"
"TMK_MN004","4271","20120720","15.2","10","4"
"TMK_MN004","4271","20120721","15.1","10","4"
"TMK_MN004","4271","20120722","16","10","4"
"TMK_MN004","4271","20120723","19.9","10","4"
"TMK_MN004","4271","20120724","21.9","10","4"
"TMK_MN004","4271","20120725","21","10","4"
"TMK_MN004","4271","20120726","20","10","4"
"TMK_MN004","4271","20120727","22","10","4"
"TMK_MN004","4271","20120728","21","10","4"
"TMK_MN004","4271","20120729","16.9","10","4"
"TMK_MN004","4271","20120730","16.5","10","4"
